url,title,language,source,file_path,hash,content_hash,collected_at
https://aast.edu/en/colleges/coe/southValley/contact-us.php,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_contact-us.php_plain.html,c2b9db43213cfecd,7e03ed55a0b261a0d2a30e9816c12f3e,2025-11-25T18:32:59.218603Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900063,Practical Trainings and Visits - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900063_plain.html,9fddd4a87f826edd,aaceb1a82899fb1b703204b4b25f0354,2025-11-25T18:32:59.266612Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900033,Job Opportunities - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900033_plain.html,5f65e0bf900ea6af,bd3d285f8bbf96ac558fc90021db7b47,2025-11-25T18:32:59.306467Z
https://aast.edu/en/colleges/coe/southValley/dept/index.php?unit_id=644,Architectural Engineering and Environmental Design,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_dept_index.php_unit_id=644_plain.html,0461d126f6ddf325,fcddd2cc12147ee9dea7f175f78f421a,2025-11-25T18:32:59.343278Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900039,Master's of Science in Electronics and Communication Engineering - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900039_plain.html,21a6c084204c835b,f32b6a69370a20b6964d766e9836c3b3,2025-11-25T18:32:59.375177Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900021,Laboratory Facilities & Engineering Library - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900021_plain.html,2be0d034637487fb,bce88f9295bd7c13e3e9816b4757e0e2,2025-11-25T18:32:59.437159Z
https://aast.edu/en/colleges/coe/southValley/index.php,College Of Engineering & Technology-South Valley | AASTMT,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_index.php_plain.html,0444f408096b01f3,3dcd53d41af8246cef5ad624e2eec7c4,2025-11-25T18:32:59.495501Z
https://aast.edu/en/colleges/coe/southValley/dept/index.php?unit_id=648,Mechanical Engineering,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_dept_index.php_unit_id=648_plain.html,37f87a1a90b063e2,dc1009361325641eac065b334fa007cd,2025-11-25T18:32:59.525148Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900034,Partnerships and industry - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900034_plain.html,21977602a2ef2272,b7539b8ea19b87fc20ce0129f0619134,2025-11-25T18:32:59.613091Z
https://aast.edu/en/colleges/coe/smartvillage/contenttemp.php?page_id=41900029,Undergraduate Schedules - College of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_smartvillage_contenttemp.php_page_id=41900029_plain.html,189f992d6ad5f40e,4a16cc2460a6942a4833fa4e7843d72f,2025-11-25T18:32:59.661848Z
https://aast.edu/en/colleges/coe/southValley/contenttemp.php?page_id=47400015,Tuition Fees - College Of Engineering & Technology,en,json:results_1.json,C:\Users\mh978\Downloads\aast_scrape_final\step8\aast_v2_output_v4_20251125_125822\html\aast.edu_en_colleges_coe_southValley_contenttemp.php_page_id=47400015_plain.html,547c70c6267714d4,e6763348e5e0856779af71c75655cd7a,2025-11-25T18:32:59.703386Z
